row_index,WTUR.Yaw.Speed
2072,0.01
2073,-0.02
2074,-0.03
2075,-0.03
2076,0.02
2077,-0.02
2078,-0.02
2079,0.06
2080,-0.02
2081,0.01
2082,0.01
2083,-0.02
2084,0.07
2085,0.01
2086,0.03
2087,0.0
2088,-0.05
2089,-0.09
2090,-0.03
2091,0.01
2092,-0.03
2093,-0.03
2094,0.06
2095,-0.08
2096,-0.03
2097,0.01
2098,-0.03
2099,-0.03
2100,0.01
2101,-0.03
2102,-0.03
2103,-0.02
2104,0.06
2105,-0.03
2106,0.01
2107,0.01
2108,-0.03
2109,-0.02
2110,0.02
2111,-0.02
2112,0.01
2113,0.02
2114,-0.03
2115,-0.03
2116,-0.07
2117,0.01
2118,-0.03
2119,-0.03
2120,0.01
2121,0.02
2122,0.06
2123,0.01
2124,-0.03
2125,0.01
2126,-0.03
2127,-0.03
2128,-0.08
2129,0.06
2130,-0.03
2131,0.06
2132,-0.03
2133,-0.03
2134,0.01
2135,-0.03
2136,-0.03
2137,-0.02
2138,0.02
2139,-0.02
2140,-0.02
2141,0.02
2142,0.02
2143,-0.02
2144,-0.02
2145,-0.02
2146,-0.02
2147,0.06
2148,-0.03
2149,0.07
2150,-0.03
2151,-0.03
2152,-0.02
2153,-0.02
2154,-0.02
2155,0.02
2156,-0.02
2157,0.07
2158,-0.03
2159,-0.02
2160,0.02
2161,0.01
2162,-0.03
2163,-0.02
2164,0.02
2165,-0.08
2166,0.01
2167,0.02
2168,0.02
2169,-0.02
2170,0.02
2171,0.02
2172,0.06
2173,0.02
2174,0.02
2175,-0.02
2176,0.06
2177,-0.03
2178,0.02
2179,-0.02
2180,0.02
2181,0.02
2182,-0.01
2183,0.03
2184,0.02
2185,0.01
2186,0.02
2187,-0.02
2188,-0.02
2189,-0.02
2190,-0.02
2191,0.02
2192,-0.02
2193,0.07
2194,-0.02
2195,-0.02
2196,0.02
2197,0.03
2198,0.02
2199,0.07
2200,-0.02
2201,0.02
2202,0.02
2203,0.02
2204,-0.02
2205,0.02
2206,0.02
2207,0.02
2208,-0.02
2209,0.02
2210,0.02
2211,-0.02
2212,0.07
2213,-0.02
2214,-0.02
2215,0.07
2216,-0.02
2217,-0.02
2218,-0.01
2219,0.07
2220,-0.02
2221,0.02
2222,-0.02
2223,-0.02
2224,-0.03
2225,0.07
2226,-0.03
2227,0.06
2228,0.06
2229,-0.02
2230,-0.03
2231,-0.02
2232,0.02
2233,-0.02
2234,0.02
2235,0.07
2236,-0.03
2237,-0.03
2238,-0.03
2239,-0.02
2240,0.01
2241,0.06
2242,0.01
2243,-0.03
2244,0.01
2245,0.06
2246,0.01
2247,0.02
2248,0.02
2249,-0.02
2250,-0.02
2251,0.07
2252,0.02
2253,0.07
2254,0.02
2255,0.02
2256,0.07
2257,-0.03
2258,0.01
2259,-0.03
2260,-0.03
2261,-0.03
2262,0.01
2263,0.01
2264,0.01
2265,-0.03
2266,-0.03
2267,0.06
2268,-0.03
2269,-0.03
2270,0.06
2271,-0.03
2272,-0.02
2273,-0.03
2274,0.01
2275,-0.02
2276,0.01
2277,-0.02
2278,0.01
2279,-0.03
2280,0.01
2281,-0.03
2282,-0.03
2283,0.01
2284,-0.03
2285,-0.03
2286,0.01
2287,0.01
2288,0.01
2289,0.07
2290,0.06
2291,-0.03
2292,-0.02
2293,-0.02
2294,-0.03
2295,-0.02
2296,-0.02
2297,0.01
2298,-0.02
2299,0.02
2300,-0.03
2301,0.02
2302,-0.02
2303,0.02
2304,-0.02
2305,-0.02
2306,-0.02
2307,-0.02
2308,-0.03
2309,0.02
2310,0.02
2311,-0.03
2312,0.07
2313,0.01
2314,-0.03
2315,-0.03
2316,0.06
2317,0.01
2318,0.06
2319,-0.03
2320,0.06
2321,-0.03
2322,0.01
2323,-0.03
2324,-0.03
2325,0.02
2326,0.07
2327,0.07
2328,0.11
2329,0.06
2330,-0.03
2331,-0.03
2332,0.01
2333,-0.03
2334,-0.03
2335,-0.03
2336,-0.03
2337,-0.03
2338,-0.03
2339,0.01
2340,-0.08
2341,0.01
2342,0.01
2343,0.06
2344,0.05
2345,-0.03
2346,0.01
2347,0.01
2348,0.07
2349,0.01
2350,-0.03
2351,-0.03
2352,-0.03
2353,0.01
2354,0.01
2355,0.01
2356,0.01
2357,-0.03
2358,0.01
2359,-0.03
2360,0.01
2361,-0.03
2362,0.01
2363,-0.03
2364,0.06
2365,0.01
2366,0.01
2367,-0.02
2368,0.06
2369,-0.03
2370,-0.03
2371,0.07
2372,-0.02
2373,0.01
2374,-0.03
2375,0.06
2376,-0.03
2377,0.01
2378,-0.03
2379,0.01
2380,0.01
2381,0.06
2382,0.06
2383,0.06
2384,-0.03
2385,-0.08
2386,-0.03
2387,-0.03
2388,0.01
2389,0.06
2390,0.06
2391,-0.02
2392,0.01
2393,-0.03
2394,0.01
2395,-0.03
2396,0.01
2397,0.06
2398,0.01
2399,0.01
2400,-0.03
2401,0.01
2402,0.06
2403,-0.03
2404,0.06
2405,-0.03
2406,-0.03
2407,0.05
2408,-0.04
2409,0.01
2410,0.05
2411,0.01
2412,-0.03
2413,0.06
2414,-0.03
2415,0.06
2416,-0.03
2417,0.01
2418,-0.03
2419,-0.03
2420,0.06
2421,-0.03
2422,-0.03
2423,0.01
2424,0.01
2425,-0.13
2426,-0.03
2427,0.01
2428,0.01
2429,0.06
2430,-0.03
2431,0.06
2432,0.01
2433,0.01
2434,0.01
2435,0.01
2436,0.01
2437,-0.03
2438,0.0
2439,0.01
2440,-0.03
2441,0.01
2442,-0.03
2443,0.01
2444,-0.03
2445,-0.02
2446,-0.02
2447,-0.03
2448,0.06
2449,0.01
2450,-0.03
2451,0.01
2452,0.01
2453,-0.03
2454,-0.03
2455,-0.02
2456,0.01
2457,-0.03
2458,0.06
2459,0.01
2460,0.01
2461,-0.03
2462,-0.02
2463,-0.02
2464,0.02
2465,0.02
2466,0.01
2467,-0.03
2468,0.01
2469,0.01
2470,0.01
2471,0.01
2472,0.01
2473,0.01
2474,0.06
2475,0.01
2476,0.01
2477,-0.04
2478,-0.56
2479,-0.49
2480,-0.19
2481,-0.14
2482,-0.02
2483,-0.05
2484,-0.04
2485,-0.03
2486,-0.03
2487,0.01
2488,0.01
2489,0.01
2490,-0.03
2491,0.01
2492,0.01
2493,0.01
2494,0.01
2495,-0.03
2496,0.01
2497,0.01
2498,0.01
2499,-0.08
2500,0.0
2501,0.01
2502,0.0
2503,-0.04
2504,0.01
2505,-0.03
2506,0.01
2507,0.01
2508,0.0
2509,0.0
2510,0.0
2511,0.0
2512,-0.03
2513,0.0
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.01
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,-0.04
2527,0.0
2528,-0.04
2529,0.0
2530,-0.08
2531,0.0
2532,0.0
2533,-0.03
2534,0.0
2535,0.0
2536,-0.04
2537,0.0
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,0.0
2551,0.0
2552,0.0
2553,0.0
2554,0.0
2555,0.0
2556,0.0
2557,0.0
2558,0.0
2559,0.0
2560,0.0
2561,0.0
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,-0.04
2574,0.0
2575,0.0
2576,0.0
2577,0.0
2578,-0.04
2579,0.0
2580,0.0
2581,0.0
2582,0.0
2583,0.0
2584,0.0
2585,-0.09
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,0.0
2599,0.0
2600,0.0
2601,0.0
2602,0.0
2603,0.0
2604,0.0
2605,0.0
2606,0.0
2607,0.0
2608,0.0
2609,0.0
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,-0.04
2620,0.0
2621,0.0
2622,0.0
2623,0.0
2624,0.0
2625,0.0
2626,0.0
2627,0.0
2628,0.0
2629,0.0
2630,0.0
2631,0.0
2632,-0.04
2633,0.0
2634,0.0
2635,0.0
2636,0.0
2637,-0.04
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,0.0
2647,0.01
2648,0.0
2649,0.0
2650,0.0
2651,0.0
2652,-0.04
2653,-0.33
2654,-0.43
2655,-0.45
2656,-0.22
2657,-0.16
2658,-0.12
2659,-0.09
2660,-0.07
2661,-0.05
2662,-0.04
2663,-0.03
2664,-0.03
2665,-0.02
2666,-0.02
2667,0.02
2668,-0.01
2669,-0.01
2670,0.08
2671,0.07
2672,0.02
2673,0.02
2674,-0.02
2675,0.02
2676,0.07
2677,0.07
2678,-0.01
2679,0.03
2680,-0.01
2681,0.07
2682,-0.03
2683,0.01
2684,0.06
2685,-0.03
2686,0.02
2687,0.02
2688,-0.02
2689,-0.02
2690,0.02
2691,0.02
2692,0.11
2693,0.01
2694,0.09
2695,0.04
2696,-0.02
2697,0.02
2698,-0.02
2699,-0.07
2700,-0.02
2701,0.01
2702,-0.03
2703,-0.03
2704,-0.03
2705,-0.03
2706,0.01
2707,0.01
2708,0.06
2709,0.01
2710,-0.03
2711,-0.04
2712,-0.03
2713,-0.03
2714,-0.03
2715,-0.03
2716,-0.03
2717,-0.04
2718,0.0
2719,0.06
2720,0.06
2721,0.01
2722,0.01
2723,-0.03
2724,-0.03
2725,-0.03
2726,0.0
2727,-0.04
2728,0.04
2729,0.09
2730,0.04
2731,-0.04
2732,-0.08
2733,0.01
2734,-0.04
2735,0.0
2736,0.0
2737,-0.05
2738,0.0
2739,0.0
2740,0.05
2741,0.04
2742,0.0
2743,-0.04
2744,0.04
2745,-0.05
2746,0.09
2747,0.04
2748,-0.05
2749,0.04
2750,0.0
2751,0.04
2752,0.04
2753,-0.05
2754,-0.05
2755,0.04
2756,-0.05
2757,0.0
2758,0.05
2759,0.05
2760,0.05
2761,-0.04
2762,-0.04
2763,0.1
2764,0.05
2765,0.05
2766,0.04
2767,0.04
2768,-0.05
2769,-0.05
2770,0.04
2771,-0.04
2772,0.0
2773,0.0
2774,0.04
2775,0.0
2776,0.04
2777,-0.05
2778,0.09
2779,-0.04
2780,-0.05
2781,0.0
2782,-0.05
2783,0.0
2784,0.05
2785,-0.04
2786,-0.05
2787,0.0
2788,0.0
2789,0.05
2790,0.0
2791,0.0
2792,-0.04
2793,0.05
2794,0.0
2795,0.0
2796,0.0
2797,0.05
2798,-0.04
2799,0.0
2800,0.0
2801,0.04
2802,0.04
2803,0.04
2804,-0.05
2805,0.04
2806,0.05
2807,0.0
2808,-0.03
2809,0.01
2810,-0.03
2811,0.01
2812,0.01
2813,-0.03
2814,0.05
2815,0.04
2816,-0.05
2817,-0.04
2818,0.0
2819,-0.04
2820,0.0
2821,-0.05
2822,0.04
2823,0.04
2824,0.09
2825,0.03
2826,0.04
2827,0.04
2828,0.04
2829,0.0
2830,0.05
2831,0.0
2832,-0.05
2833,0.0
2834,0.0
2835,0.03
2836,0.03
2837,-0.06
2838,-0.05
2839,-0.05
2840,0.0
2841,0.0
2842,0.0
2843,-0.05
2844,0.0
2845,-0.04
2846,0.05
2847,-0.05
2848,-0.04
2849,0.0
2850,0.0
2851,0.0
2852,-0.05
2853,0.04
2854,0.04
2855,0.04
2856,-0.05
2857,0.0
2858,0.04
2859,0.04
2860,0.03
2861,-0.05
2862,-0.05
2863,0.0
2864,0.04
2865,0.04
2866,0.04
2867,0.04
2868,0.04
2869,0.04
2870,-0.05
2871,0.04
2872,0.03
2873,0.03
2874,0.0
2875,0.0
2876,-0.06
2877,-0.01
2878,0.08
2879,-0.05
2880,-0.01
2881,0.03
2882,-0.01
2883,0.03
2884,0.03
2885,-0.06
2886,-0.01
2887,-0.06
2888,-0.06
2889,0.02
2890,0.02
2891,-0.02
2892,-0.06
2893,-0.01
2894,-0.01
2895,-0.01
2896,-0.01
2897,-0.11
2898,-0.01
2899,0.03
2900,-0.06
2901,-0.06
2902,0.03
2903,-0.05
2904,0.04
2905,0.0
2906,0.04
2907,0.0
2908,0.0
2909,0.04
2910,0.03
2911,0.03
2912,-0.01
2913,0.0
2914,0.04
2915,0.09
2916,-0.05
2917,0.04
2918,0.0
2919,0.03
2920,0.08
2921,0.03
2922,0.03
2923,0.03
2924,-0.06
2925,-0.06
2926,-0.05
2927,-0.01
2928,-0.06
2929,-0.05
2930,0.04
2931,-0.05
2932,0.04
2933,0.04
2934,-0.06
2935,0.03
2936,0.02
2937,-0.02
2938,0.02
2939,0.04
2940,0.0
2941,0.08
2942,0.07
2943,0.06
2944,0.04
2945,0.02
2946,0.05
2947,0.0
2948,0.08
2949,-0.02
2950,0.06
2951,0.05
2952,0.0
2953,0.0
2954,0.03
2955,0.03
2956,-0.01
2957,-0.01
2958,0.02
2959,-0.02
2960,0.01
2961,0.01
2962,0.01
2963,-0.03
2964,-0.03
2965,-0.03
2966,-0.02
2967,0.01
2968,0.01
2969,-0.03
2970,-0.03
2971,-0.03
2972,0.0
2973,-0.04
2974,-0.09
2975,0.01
2976,0.01
2977,0.01
2978,-0.03
2979,0.01
2980,0.01
2981,0.01
2982,0.01
2983,0.01
2984,-0.03
2985,0.0
2986,-0.09
2987,0.0
2988,0.0
2989,0.01
2990,0.01
2991,0.01
2992,0.01
2993,0.01
2994,0.05
2995,0.0
2996,0.01
2997,0.01
2998,0.01
2999,-0.03
3000,0.01
3001,0.01
3002,0.01
3003,0.01
3004,-0.03
3005,0.01
3006,0.01
3007,0.01
3008,-0.03
3009,0.01
3010,0.04
3011,-0.01
3012,0.03
3013,0.02
3014,-0.03
3015,0.01
3016,0.01
3017,0.0
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,-0.04
3023,0.0
3024,0.0
3025,0.0
3026,0.01
3027,-0.03
3028,0.01
3029,0.0
3030,0.0
3031,-0.04
3032,0.0
3033,0.0
3034,0.0
3035,0.0
3036,-0.04
3037,0.0
3038,0.0
3039,0.0
3040,0.0
3041,-0.04
3042,0.0
3043,0.0
3044,0.0
3045,0.01
3046,-0.03
3047,0.01
3048,-0.03
3049,0.0
3050,0.01
3051,0.0
3052,-0.03
3053,0.0
3054,0.01
3055,0.0
3056,0.0
3057,0.0
3058,0.0
3059,-0.04
3060,0.0
3061,0.0
3062,0.0
3063,0.0
3064,0.0
3065,-0.04
3066,0.0
3067,-0.04
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,-0.04
3073,0.01
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,0.0
3079,0.0
3080,0.0
3081,-0.04
3082,-0.04
3083,0.0
3084,0.05
3085,0.01
3086,0.0
3087,0.0
3088,0.0
3089,0.0
3090,0.05
3091,-0.04
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,-0.04
3099,-0.04
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,-0.09
3105,0.0
3106,0.0
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,-0.04
3112,0.0
3113,0.0
3114,-0.04
3115,-0.04
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,0.0
3127,0.0
3128,0.0
3129,0.0
3130,0.0
3131,0.05
3132,0.01
3133,-0.03
3134,0.0
3135,0.0
3136,0.0
3137,0.0
3138,0.05
3139,0.0
3140,-0.04
3141,0.0
3142,0.0
3143,0.05
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,0.0
3152,-0.04
3153,0.0
3154,-0.04
3155,0.0
3156,0.0
3157,0.0
3158,0.0
3159,0.05
3160,0.0
3161,0.0
3162,0.0
3163,-0.05
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,0.0
3175,0.0
3176,0.0
3177,-0.04
3178,0.0
3179,0.0
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,0.0
3186,0.0
3187,0.0
3188,-0.04
3189,0.0
3190,-0.04
3191,0.0
3192,0.0
3193,0.0
3194,-0.04
3195,0.0
3196,0.0
3197,0.0
3198,0.0
3199,0.0
3200,0.0
3201,0.0
3202,0.03
3203,0.02
3204,0.02
3205,0.01
3206,0.01
3207,-0.03
3208,0.0
3209,0.0
3210,0.0
3211,0.05
3212,0.05
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,0.0
3222,0.0
3223,0.05
3224,0.0
3225,0.0
3226,0.0
3227,0.0
3228,0.0
3229,0.0
3230,0.05
3231,0.0
3232,0.05
3233,-0.09
3234,0.0
3235,0.0
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,0.0
3247,0.0
3248,0.0
3249,-0.04
3250,0.0
3251,0.0
3252,0.0
3253,0.0
3254,0.0
3255,0.0
3256,-0.04
3257,-0.04
3258,0.0
3259,-0.04
3260,0.0
3261,0.0
3262,0.0
3263,0.1
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,0.0
3270,0.0
3271,0.0
3272,-0.03
3273,0.0
3274,0.0
3275,0.0
3276,-0.04
3277,0.0
3278,0.0
3279,0.0
3280,0.0
3281,0.0
3282,0.0
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.0
3293,0.0
3294,0.0
3295,-0.04
3296,0.0
3297,0.0
3298,0.0
3299,-0.07
3300,0.0
3301,-0.01
3302,0.25
3303,0.4
3304,0.26
3305,0.22
3306,0.17
3307,0.17
3308,0.09
3309,0.07
3310,0.1
3311,0.04
3312,0.02
3313,0.02
3314,0.01
3315,0.06
3316,0.0
3317,0.1
3318,0.0
3319,0.0
3320,0.0
3321,0.0
3322,0.04
3323,0.0
3324,0.0
3325,0.04
3326,0.03
3327,-0.01
3328,-0.01
3329,-0.01
3330,0.07
3331,-0.01
3332,0.07
3333,-0.02
3334,0.02
3335,-0.02
3336,-0.02
3337,-0.02
3338,-0.01
3339,-0.01
3340,-0.01
3341,-0.01
3342,0.03
3343,-0.01
3344,0.02
3345,0.07
3346,-0.01
3347,-0.01
3348,-0.01
3349,-0.01
3350,0.02
3351,0.02
3352,-0.02
3353,-0.02
3354,-0.02
3355,-0.02
3356,-0.02
3357,-0.02
3358,-0.02
3359,0.02
3360,0.02
3361,-0.07
3362,0.07
3363,0.01
3364,-0.03
3365,0.02
3366,0.02
3367,0.02
3368,-0.02
3369,-0.02
3370,-0.02
3371,0.06
3372,-0.03
3373,-0.03
3374,-0.03
3375,-0.03
3376,0.07
3377,-0.03
3378,0.01
3379,-0.03
3380,-0.03
3381,0.01
3382,0.01
3383,0.01
3384,-0.02
3385,-0.02
3386,-0.02
3387,-0.02
3388,0.07
3389,0.01
3390,-0.03
3391,-0.03
3392,0.01
3393,-0.03
3394,0.06
3395,-0.03
3396,0.01
3397,0.05
3398,0.05
3399,-0.03
3400,-0.03
3401,-0.02
3402,0.07
3403,-0.02
3404,-0.02
3405,-0.02
3406,-0.07
3407,-0.02
3408,0.06
3409,-0.02
3410,0.01
3411,0.06
3412,-0.03
3413,0.01
3414,0.01
3415,0.01
3416,0.01
3417,-0.03
3418,-0.03
3419,-0.02
3420,0.02
3421,-0.02
3422,-0.02
3423,0.07
3424,0.02
3425,-0.02
3426,-0.03
3427,-0.03
3428,-0.03
3429,0.03
3430,0.04
3431,-0.05
3432,0.0
3433,0.0
3434,-0.03
3435,-0.03
3436,-0.03
3437,-0.03
3438,-0.03
3439,0.06
3440,0.0
3441,-0.03
3442,0.01
3443,-0.03
3444,0.01
3445,0.01
3446,0.01
3447,0.01
3448,0.01
3449,0.0
3450,0.05
3451,-0.03
3452,-0.08
3453,0.01
3454,0.0
3455,0.0
3456,0.01
3457,0.01
3458,0.01
3459,0.01
3460,-0.03
3461,-0.04
3462,-0.03
3463,0.06
3464,0.0
3465,0.0
3466,0.05
3467,0.0
3468,0.0
3469,0.05
3470,0.01
3471,0.01
3472,-0.03
3473,0.01
3474,-0.03
3475,-0.03
3476,0.02
3477,-0.03
3478,0.06
3479,-0.02
3480,0.07
3481,0.06
3482,0.01
3483,0.01
3484,-0.03
3485,0.01
3486,0.06
3487,0.06
3488,0.01
3489,0.01
3490,0.01
3491,0.01
3492,-0.02
3493,-0.03
3494,0.06
3495,-0.03
3496,-0.03
3497,0.01
3498,0.01
3499,0.01
3500,-0.04
3501,0.06
3502,0.01
3503,0.01
3504,-0.03
3505,0.01
3506,0.01
3507,-0.03
3508,0.01
3509,-0.04
3510,-0.04
3511,-0.04
3512,-0.03
3513,0.01
3514,-0.04
3515,0.05
3516,0.01
3517,0.0
3518,0.01
3519,0.06
3520,0.0
3521,0.0
3522,0.05
3523,0.05
3524,0.05
3525,-0.04
3526,0.01
3527,-0.03
3528,0.01
3529,-0.03
3530,0.01
3531,0.06
3532,-0.03
3533,0.01
3534,0.01
3535,0.01
3536,-0.04
3537,-0.03
3538,0.06
3539,-0.03
3540,0.0
3541,-0.03
3542,-0.04
3543,-0.03
3544,0.0
3545,0.05
3546,0.01
3547,0.01
3548,0.01
3549,0.05
3550,-0.03
3551,0.06
3552,-0.03
3553,0.06
3554,-0.03
3555,-0.03
3556,0.05
3557,0.0
3558,-0.04
3559,0.0
3560,0.0
3561,-0.04
3562,0.05
3563,0.06
3564,0.01
3565,0.01
3566,0.01
3567,-0.02
3568,-0.03
3569,0.01
3570,0.01
3571,0.01
3572,-0.03
3573,0.01
3574,0.06
3575,-0.03
3576,0.02
3577,0.06
3578,0.06
3579,-0.03
3580,0.01
3581,0.06
3582,0.01
3583,-0.03
3584,-0.02
3585,-0.03
3586,0.01
3587,0.01
3588,0.01
3589,-0.03
3590,0.06
3591,-0.03
3592,-0.08
3593,0.11
3594,-0.03
3595,-0.03
3596,-0.03
3597,0.01
3598,0.02
3599,0.01
3600,-0.03
3601,0.01
3602,0.01
3603,0.01
3604,-0.03
3605,-0.03
3606,0.06
3607,-0.03
3608,-0.03
3609,0.06
3610,0.01
3611,0.01
3612,0.06
3613,0.01
3614,0.06
3615,0.01
3616,0.01
3617,0.01
3618,0.06
3619,0.01
3620,0.06
3621,0.01
3622,0.01
3623,0.06
3624,-0.03
3625,0.06
3626,0.01
3627,-0.02
3628,0.02
3629,0.02
3630,0.1
3631,-0.05
3632,0.0
3633,-0.01
3634,-0.01
3635,0.02
3636,0.02
3637,-0.03
3638,0.01
3639,-0.03
3640,-0.08
3641,0.01
3642,-0.03
3643,0.06
3644,0.06
3645,0.01
3646,0.01
3647,-0.03
3648,-0.03
3649,-0.03
3650,0.01
3651,-0.03
3652,-0.02
3653,-0.02
3654,0.07
3655,-0.03
3656,0.01
3657,0.01
3658,-0.02
3659,0.01
3660,0.01
3661,0.05
3662,-0.03
3663,0.0
3664,0.06
3665,0.01
3666,0.0
3667,0.01
3668,0.01
3669,0.0
3670,0.05
3671,-0.04
3672,0.05
3673,0.0
3674,-0.04
3675,-0.04
3676,0.0
3677,0.0
3678,0.0
3679,0.0
3680,0.05
3681,0.01
3682,-0.03
3683,-0.03
3684,0.06
3685,0.0
3686,-0.02
3687,0.0
3688,-0.04
3689,-0.04
3690,-0.05
3691,-0.1
3692,0.0
3693,0.05
3694,0.0
3695,-0.03
3696,-0.03
3697,-0.03
3698,0.06
3699,-0.03
3700,0.01
3701,-0.03
3702,0.01
3703,-0.03
3704,-0.03
3705,0.06
3706,0.0
3707,-0.03
3708,0.01
3709,0.0
3710,0.0
3711,-0.03
3712,0.06
3713,-0.03
3714,-0.03
3715,-0.03
3716,-0.03
3717,0.01
3718,0.06
3719,-0.03
3720,0.06
3721,0.02
3722,-0.02
3723,0.02
3724,0.01
3725,0.01
3726,0.01
3727,-0.03
3728,0.01
3729,0.06
3730,-0.02
3731,0.02
3732,0.02
3733,0.06
3734,0.01
3735,-0.03
3736,0.01
3737,0.01
3738,0.01
3739,0.06
3740,0.01
3741,-0.03
3742,-0.03
3743,0.01
3744,-0.03
3745,-0.03
3746,0.06
3747,0.0
3748,0.06
3749,-0.04
3750,0.0
3751,-0.03
3752,-0.04
3753,-0.03
3754,0.01
3755,0.06
3756,-0.03
3757,0.01
3758,0.01
3759,-0.03
3760,0.01
3761,0.01
3762,0.01
3763,-0.03
3764,0.0
3765,0.06
3766,0.05
3767,-0.03
3768,-0.04
3769,-0.04
3770,-0.04
3771,-0.03
3772,0.01
3773,0.01
3774,-0.03
3775,0.01
3776,-0.03
3777,0.02
3778,-0.02
3779,-0.03
3780,0.06
3781,0.06
3782,0.0
3783,0.05
3784,-0.03
3785,-0.03
3786,0.06
3787,-0.03
3788,-0.03
3789,0.06
3790,0.01
3791,0.06
3792,-0.04
3793,0.01
3794,-0.03
3795,-0.03
3796,0.02
3797,-0.03
3798,0.01
3799,-0.03
3800,0.06
3801,-0.03
3802,0.06
3803,-0.03
3804,-0.04
3805,-0.04
3806,-0.04
3807,-0.03
3808,-0.03
3809,0.05
3810,-0.03
3811,-0.03
3812,0.01
3813,0.06
3814,0.01
3815,0.01
3816,-0.03
3817,-0.03
3818,0.06
3819,-0.03
3820,0.01
3821,-0.03
3822,-0.03
3823,0.0
3824,-0.04
3825,-0.03
3826,0.01
3827,-0.03
3828,-0.03
3829,0.0
3830,0.05
3831,-0.03
3832,-0.03
3833,0.01
3834,-0.03
3835,0.0
3836,-0.04
3837,-0.04
3838,0.06
3839,-0.03
3840,0.06
3841,0.01
3842,0.01
3843,-0.03
3844,-0.03
3845,0.02
3846,-0.03
3847,0.05
3848,0.0
3849,0.05
3850,0.05
3851,-0.04
3852,-0.04
3853,-0.04
3854,-0.04
3855,0.05
3856,-0.04
3857,-0.03
3858,0.01
3859,0.01
3860,0.01
3861,-0.04
3862,-0.04
3863,0.0
3864,-0.04
3865,-0.04
3866,-0.04
3867,0.0
3868,-0.04
3869,0.0
3870,-0.04
3871,-0.04
3872,0.05
3873,-0.04
3874,-0.04
3875,-0.03
3876,-0.03
3877,-0.08
3878,0.01
3879,0.01
3880,-0.03
3881,0.06
3882,-0.03
3883,-0.08
3884,0.01
3885,-0.03
3886,0.01
3887,-0.08
3888,-0.03
3889,-0.03
3890,0.06
3891,-0.03
3892,-0.03
3893,0.06
3894,0.06
3895,0.0
3896,-0.03
3897,0.0
3898,0.02
3899,-0.01
3900,0.03
3901,-0.05
3902,-0.05
3903,-0.56
3904,-0.41
3905,-0.35
3906,-0.47
3907,-0.31
3908,-0.53
3909,-0.53
3910,-0.53
3911,-0.56
3912,-0.62
3913,-0.64
3914,-0.31
3915,-0.23
3916,-0.05
3917,-0.04
3918,-0.03
3919,-0.02
3920,0.02
3921,0.03
3922,-0.01
3923,-0.01
3924,0.08
3925,-0.01
3926,-0.01
3927,-0.01
3928,-0.01
3929,0.03
3930,-0.01
3931,-0.01
3932,0.03
3933,-0.01
3934,-0.01
3935,-0.01
3936,-0.01
3937,-0.01
3938,-0.01
3939,-0.01
3940,-0.01
3941,0.03
3942,-0.01
3943,0.03
3944,0.03
3945,0.03
3946,-0.02
3947,-0.02
3948,-0.02
3949,0.02
3950,-0.02
3951,0.02
3952,0.02
3953,-0.01
3954,-0.01
3955,0.03
3956,0.03
3957,-0.02
3958,0.02
3959,-0.02
3960,0.02
3961,0.07
3962,-0.01
3963,-0.01
3964,-0.02
3965,-0.02
3966,0.02
