row_index,WROT.PtCnvTmp.Bl3
2137,3.0
2138,3.0
2139,3.0
2140,3.0
2141,3.0
2142,3.0
2143,3.0
2144,3.0
2145,3.0
2146,3.0
2147,3.0
2148,3.0
2149,3.0
2150,3.0
2151,3.0
2152,3.0
2153,3.0
2154,3.0
2155,3.0
2156,3.0
2157,3.0
2158,3.0
2159,3.0
2160,3.0
2161,3.0
2162,3.0
2163,3.0
2164,3.0
2165,3.0
2166,3.0
2167,3.0
2168,3.0
2169,3.0
2170,3.0
2171,3.0
2172,3.0
2173,3.0
2174,3.0
2175,3.0
2176,3.0
2177,3.0
2178,3.0
2179,3.0
2180,3.0
2181,3.0
2182,3.0
2183,3.0
2184,3.0
2185,3.0
2186,3.0
2187,3.0
2188,3.0
2189,3.0
2190,3.0
2191,3.0
2192,3.0
2193,3.0
2194,3.0
2195,3.0
2196,3.0
2197,3.0
2198,3.0
2199,3.0
2200,3.0
2201,3.0
2202,3.0
2203,3.0
2204,3.0
2205,3.0
2206,3.0
2207,3.0
2208,3.0
2209,3.0
2210,3.0
2211,3.0
2212,3.0
2213,3.0
2214,3.0
2215,3.0
2216,3.0
2217,3.0
2218,3.0
2219,3.0
2220,3.0
2221,3.0
2222,3.0
2223,3.0
2224,3.0
2225,3.0
2226,3.0
2227,3.0
2228,3.0
2229,3.0
2230,3.0
2231,3.0
2232,3.0
2233,3.0
2234,3.0
2235,3.0
2236,3.0
2237,3.0
2238,3.0
2239,3.0
2240,3.0
2241,3.0
2242,3.0
2243,3.0
2244,3.0
2245,3.0
2246,3.0
2247,3.0
2248,3.0
2249,3.0
2250,3.0
2251,3.0
2252,3.0
2253,3.0
2254,3.0
2255,3.0
2256,3.0
2257,3.0
2258,3.0
2259,3.0
2260,3.0
2261,3.0
2262,3.0
2263,3.0
2264,3.0
2265,3.0
2266,3.0
2267,3.0
2268,3.0
2269,3.0
2270,3.0
2271,3.0
2272,3.0
2273,3.0
2274,3.0
2275,3.0
2276,3.0
2277,3.0
2278,3.0
2279,2.9
2280,3.0
2281,3.0
2282,3.0
2283,3.0
2284,3.0
2285,3.0
2286,3.0
2287,3.0
2288,3.0
2289,2.9
2290,3.0
2291,3.0
2292,2.9
2293,2.9
2294,2.9
2295,3.0
2296,2.9
2297,2.9
2298,2.9
2299,2.9
2300,2.9
2301,2.9
2302,3.0
2303,2.9
2304,2.9
2305,2.9
2306,2.9
2307,3.0
2308,2.9
2309,2.9
2310,2.9
2311,2.9
2312,2.9
2313,2.9
2314,2.9
2315,2.9
2316,2.9
2317,2.9
2318,2.9
2319,2.9
2320,2.9
2321,2.9
2322,2.9
2323,2.9
2324,2.9
2325,2.9
2326,2.9
2327,2.9
2328,2.9
2329,2.9
2330,2.9
2331,2.9
2332,2.9
2333,2.9
2334,2.9
2335,2.9
2336,2.9
2337,2.9
2338,2.79
2339,2.9
2340,2.9
2341,2.9
2342,2.9
2343,2.9
2344,2.9
2345,2.9
2346,2.9
2347,2.9
2348,2.9
2349,2.9
2350,2.9
2351,2.9
2352,2.9
2353,2.9
2354,2.9
2355,2.9
2356,2.9
2357,2.9
2358,2.9
2359,2.9
2360,2.9
2361,2.9
2362,2.79
2363,2.9
2364,2.9
2365,2.9
2366,2.9
2367,2.9
2368,2.9
2369,2.9
2370,2.9
2371,2.9
2372,2.9
2373,2.79
2374,2.79
2375,2.9
2376,2.79
2377,2.9
2378,2.9
2379,2.79
2380,2.9
2381,2.79
2382,2.9
2383,2.9
2384,2.79
2385,2.79
2386,2.79
2387,2.79
2388,2.9
2389,2.79
2390,2.79
2391,2.9
2392,2.79
2393,2.79
2394,2.79
2395,2.9
2396,2.79
2397,2.79
2398,2.79
2399,2.79
2400,2.9
2401,2.9
2402,2.79
2403,2.79
2404,2.79
2405,2.9
2406,2.9
2407,2.79
2408,2.9
2409,2.79
2410,2.9
2411,2.79
2412,2.9
2413,2.79
2414,2.9
2415,2.9
2416,2.9
2417,2.9
2418,2.79
2419,2.79
2420,2.79
2421,2.9
2422,2.79
2423,2.79
2424,2.79
2425,2.79
2426,2.79
2427,2.9
2428,2.9
2429,2.79
2430,2.79
2431,2.79
2432,2.9
2433,2.79
2434,2.79
2435,2.79
2436,2.9
2437,2.9
2438,2.79
2439,2.9
2440,2.79
2441,2.9
2442,2.9
2443,2.79
2444,2.79
2445,2.79
2446,2.79
2447,2.79
2448,2.9
2449,2.9
2450,2.79
2451,2.79
2452,2.9
2453,2.79
2454,2.9
2455,2.79
2456,2.9
2457,2.9
2458,2.9
2459,2.79
2460,2.79
2461,2.79
2462,2.9
2463,2.79
2464,2.79
2465,2.9
2466,2.79
2467,2.9
2468,2.79
2469,2.79
2470,2.9
2471,2.79
2472,2.9
2473,2.79
2474,2.79
2475,2.79
2476,2.79
2477,2.79
2478,2.9
2479,2.9
2480,2.79
2481,2.9
2482,2.79
2483,2.9
2484,2.79
2485,2.9
2486,2.9
2487,2.79
2488,2.9
2489,2.79
2490,2.79
2491,2.9
2492,2.9
2493,2.9
2494,2.79
2495,2.9
2496,2.79
2497,2.9
2498,2.79
2499,2.79
2500,2.79
2501,2.79
2502,2.79
2503,2.79
2504,2.79
2505,2.79
2506,2.79
2507,2.79
2508,2.9
2509,2.79
2510,2.79
2511,2.79
2512,2.79
2513,2.79
2514,2.79
2515,2.79
2516,2.79
2517,2.79
2518,2.79
2519,2.79
2520,2.79
2521,2.79
2522,2.79
2523,2.79
2524,2.79
2525,2.79
2526,2.79
2527,2.79
2528,2.79
2529,2.79
2530,2.9
2531,2.79
2532,2.79
2533,2.79
2534,2.79
2535,2.79
2536,2.79
2537,2.79
2538,2.9
2539,2.79
2540,2.79
2541,2.79
2542,2.79
2543,2.79
2544,2.79
2545,2.9
2546,2.79
2547,2.79
2548,2.79
2549,2.79
2550,2.79
2551,2.79
2552,2.79
2553,2.79
2554,2.79
2555,2.79
2556,2.79
2557,2.79
2558,2.79
2559,2.79
2560,2.79
2561,2.79
2562,2.79
2563,2.79
2564,2.79
2565,2.79
2566,2.79
2567,2.79
2568,2.79
2569,2.79
2570,2.79
2571,2.79
2572,2.79
2573,2.79
2574,2.79
2575,2.79
2576,2.79
2577,2.79
2578,2.79
2579,2.79
2580,2.79
2581,2.79
2582,2.79
2583,2.79
2584,2.79
2585,2.79
2586,2.79
2587,2.79
2588,2.79
2589,2.79
2590,2.79
2591,2.79
2592,2.79
2593,2.79
2594,2.79
2595,2.79
2596,2.79
2597,2.79
2598,2.79
2599,2.79
2600,2.79
2601,2.79
2602,2.79
2603,2.79
2604,2.79
2605,2.79
2606,2.79
2607,2.79
2608,2.79
2609,2.79
2610,2.79
2611,2.79
2612,2.79
2613,2.79
2614,2.79
2615,2.79
2616,2.79
2617,2.79
2618,2.79
2619,2.79
2620,2.79
2621,2.79
2622,2.79
2623,2.79
2624,2.79
2625,2.79
2626,2.79
2627,2.79
2628,2.79
2629,2.79
2630,2.79
2631,2.79
2632,2.79
2633,2.79
2634,2.79
2635,2.79
2636,2.79
2637,2.79
2638,2.79
2639,2.79
2640,2.79
2641,2.79
2642,2.79
2643,2.79
2644,2.79
2645,2.79
2646,2.79
2647,2.79
2648,2.79
2649,2.79
2650,2.79
2651,2.79
2652,2.79
2653,2.79
2654,2.79
2655,2.79
2656,2.79
2657,2.79
2658,2.79
2659,2.79
2660,2.79
2661,2.79
2662,2.79
2663,2.79
2664,2.79
2665,2.79
2666,2.79
2667,2.79
2668,2.79
2669,2.79
2670,2.79
2671,2.79
2672,2.79
2673,2.79
2674,2.79
2675,2.79
2676,2.79
2677,2.79
2678,2.79
2679,2.79
2680,2.79
2681,2.79
2682,2.79
2683,2.79
2684,2.79
2685,2.79
2686,2.79
2687,2.79
2688,2.79
2689,2.79
2690,2.79
2691,2.79
2692,2.79
2693,2.79
2694,2.79
2695,2.79
2696,2.79
2697,2.79
2698,2.79
2699,2.79
2700,2.79
2701,2.79
2702,2.79
2703,2.79
2704,2.79
2705,2.79
2706,2.79
2707,2.79
2708,2.79
2709,2.79
2710,2.79
2711,2.79
2712,2.79
2713,2.79
2714,2.79
2715,2.79
2716,2.79
2717,2.79
2718,2.79
2719,2.79
2720,2.79
2721,2.79
2722,2.79
2723,2.79
2724,2.79
2725,2.79
2726,2.79
2727,2.79
2728,2.79
2729,2.79
2730,2.79
2731,2.79
2732,2.79
2733,2.79
2734,2.79
2735,2.79
2736,2.79
2737,2.79
2738,2.79
2739,2.79
2740,2.79
2741,2.79
2742,2.79
2743,2.79
2744,2.79
2745,2.79
2746,2.79
2747,2.79
2748,2.79
2749,2.79
2750,2.79
2751,2.79
2752,2.79
2753,2.79
2754,2.79
2755,2.79
2756,2.79
2757,2.79
2758,2.79
2759,2.79
2760,2.79
2761,2.79
2762,2.79
2763,2.79
2764,2.79
2765,2.79
2766,2.79
2767,2.79
2768,2.79
2769,2.79
2770,2.79
2771,2.79
2772,2.79
2773,2.79
2774,2.79
2775,2.79
2776,2.79
2777,2.79
2778,2.79
2779,2.79
2780,2.79
2781,2.79
2782,2.79
2783,2.79
2784,2.79
2785,2.79
2786,2.79
2787,2.79
2788,2.79
2789,2.79
2790,2.79
2791,2.79
2792,2.79
2793,2.79
2794,2.79
2795,2.79
2796,2.79
2797,2.79
2798,2.79
2799,2.79
2800,2.79
2801,2.79
2802,2.79
2803,2.79
2804,2.79
2805,2.79
2806,2.79
2807,2.79
2808,2.79
2809,2.79
2810,2.79
2811,2.79
2812,2.79
2813,2.79
2814,2.79
2815,2.79
2816,2.79
2817,2.79
2818,2.79
2819,2.79
2820,2.79
2821,2.79
2822,2.79
2823,2.79
2824,2.79
2825,2.79
2826,2.79
2827,2.79
2828,2.79
2829,2.79
2830,2.79
2831,2.79
2832,2.79
2833,2.79
2834,2.79
2835,2.79
2836,2.79
2837,2.79
2838,2.79
2839,2.79
2840,2.79
2841,2.79
2842,2.79
2843,2.79
2844,2.79
2845,2.79
2846,2.79
2847,2.79
2848,2.79
2849,2.79
2850,2.79
2851,2.79
2852,2.79
2853,2.79
2854,2.79
2855,2.79
2856,2.79
2857,2.79
2858,2.79
2859,2.79
2860,2.79
2861,2.79
2862,2.79
2863,2.79
2864,2.79
2865,2.79
2866,2.79
2867,2.79
2868,2.79
2869,2.79
2870,2.79
2871,2.79
2872,2.79
2873,2.79
2874,2.79
2875,2.79
2876,2.79
2877,2.79
2878,2.79
2879,2.79
2880,2.79
2881,2.79
2882,2.79
2883,2.79
2884,2.79
2885,2.79
2886,2.79
2887,2.79
2888,2.79
2889,2.79
2890,2.79
2891,2.79
2892,2.79
2893,2.79
2894,2.79
2895,2.79
2896,2.79
2897,2.79
2898,2.79
2899,2.79
2900,2.79
2901,2.79
2902,2.79
2903,2.79
2904,2.79
2905,2.79
2906,2.79
2907,2.79
2908,2.79
2909,2.79
2910,2.79
2911,2.79
2912,2.79
2913,2.79
2914,2.79
2915,2.79
2916,2.79
2917,2.79
2918,2.79
2919,2.79
2920,2.79
2921,2.79
2922,2.79
2923,2.79
2924,2.79
2925,2.79
2926,2.79
2927,2.79
2928,2.79
2929,2.79
2930,2.79
2931,2.79
2932,2.79
2933,2.79
2934,2.79
2935,2.79
2936,2.79
2937,2.79
2938,2.79
2939,2.79
2940,2.79
2941,2.79
2942,2.79
2943,2.79
2944,2.79
2945,2.79
2946,2.79
2947,2.79
2948,2.79
2949,2.79
2950,2.79
2951,2.79
2952,2.79
2953,2.79
2954,2.79
2955,2.79
2956,2.79
2957,2.79
2958,2.79
2959,2.79
2960,2.79
2961,2.79
2962,2.79
2963,2.79
2964,2.79
2965,2.79
2966,2.79
2967,2.79
2968,2.79
2969,2.79
2970,2.79
2971,2.79
2972,2.79
2973,2.79
2974,2.79
2975,2.79
2976,2.79
2977,2.79
2978,2.79
2979,2.79
2980,2.79
2981,2.79
2982,2.79
2983,2.79
2984,2.79
2985,2.79
2986,2.79
2987,2.79
2988,2.79
2989,2.79
2990,2.79
2991,2.79
2992,2.79
2993,2.79
2994,2.79
2995,2.79
2996,2.79
2997,2.79
2998,2.79
2999,2.79
3000,2.79
3001,2.79
3002,2.79
3003,2.79
3004,2.79
3005,2.79
3006,2.79
3007,2.79
3008,2.79
3009,2.79
3010,2.79
3011,2.79
3012,2.79
3013,2.79
3014,2.79
3015,2.79
3016,2.79
3017,2.79
3018,2.79
3019,2.79
3020,2.79
3021,2.79
3022,2.79
3023,2.79
3024,2.79
3025,2.79
3026,2.79
3027,2.79
3028,2.79
3029,2.79
3030,2.79
3031,2.79
3032,2.79
3033,2.79
3034,2.79
3035,2.79
3036,2.79
3037,2.79
3038,2.79
3039,2.79
3040,2.79
3041,2.79
3042,2.79
3043,2.79
3044,2.79
3045,2.79
3046,2.79
3047,2.79
3048,2.79
3049,2.79
3050,2.79
3051,2.79
3052,2.79
3053,2.79
3054,2.79
3055,2.79
3056,2.79
3057,2.79
3058,2.79
3059,2.79
3060,2.79
3061,2.79
3062,2.79
3063,2.79
3064,2.79
3065,2.79
3066,2.79
3067,2.79
3068,2.79
3069,2.79
3070,2.79
3071,2.79
3072,2.79
3073,2.79
3074,2.79
3075,2.79
3076,2.79
3077,2.79
3078,2.79
3079,2.79
3080,2.79
3081,2.79
3082,2.79
3083,2.79
3084,2.79
3085,2.79
3086,2.79
3087,2.79
3088,2.79
3089,2.79
3090,2.79
3091,2.79
3092,2.79
3093,2.79
3094,2.79
3095,2.79
3096,2.79
3097,2.79
3098,2.79
3099,2.79
3100,2.79
3101,2.79
3102,2.79
3103,2.79
3104,2.79
3105,2.79
3106,2.7
3107,2.79
3108,2.79
3109,2.79
3110,2.79
3111,2.79
3112,2.79
3113,2.79
3114,2.79
3115,2.79
3116,2.79
3117,2.79
3118,2.79
3119,2.79
3120,2.79
3121,2.79
3122,2.79
3123,2.79
3124,2.79
3125,2.79
3126,2.79
3127,2.79
3128,2.79
3129,2.79
3130,2.79
3131,2.79
3132,2.79
3133,2.79
3134,2.79
3135,2.79
3136,2.79
3137,2.79
3138,2.79
3139,2.79
3140,2.79
3141,2.79
3142,2.79
3143,2.79
3144,2.79
3145,2.79
3146,2.79
3147,2.79
3148,2.79
3149,2.79
3150,2.79
3151,2.79
3152,2.79
3153,2.79
3154,2.79
3155,2.79
3156,2.79
3157,2.79
3158,2.79
3159,2.79
3160,2.79
3161,2.79
3162,2.79
3163,2.79
3164,2.79
3165,2.79
3166,2.79
3167,2.79
3168,2.79
3169,2.79
3170,2.79
3171,2.79
3172,2.79
3173,2.79
3174,2.79
3175,2.79
3176,2.79
3177,2.79
3178,2.79
3179,2.79
3180,2.79
3181,2.79
3182,2.79
3183,2.79
3184,2.79
3185,2.79
3186,2.79
3187,2.79
3188,2.79
3189,2.79
3190,2.79
3191,2.79
3192,2.79
3193,2.79
3194,2.79
3195,2.79
3196,2.79
3197,2.79
3198,2.79
3199,2.79
3200,2.79
3201,2.79
3202,2.79
3203,2.79
3204,2.79
3205,2.79
3206,2.79
3207,2.79
3208,2.79
3209,2.79
3210,2.79
3211,2.79
3212,2.79
3213,2.79
3214,2.79
3215,2.79
3216,2.79
3217,2.79
3218,2.79
3219,2.79
3220,2.79
3221,2.79
3222,2.79
3223,2.79
3224,2.79
3225,2.79
3226,2.79
3227,2.79
3228,2.79
3229,2.79
3230,2.79
3231,2.79
3232,2.79
3233,2.79
3234,2.79
3235,2.79
3236,2.79
3237,2.79
3238,2.79
3239,2.79
3240,2.79
3241,2.79
3242,2.79
3243,2.79
3244,2.79
3245,2.79
3246,2.79
3247,2.79
3248,2.79
3249,2.79
3250,2.79
3251,2.79
3252,2.79
3253,2.79
3254,2.79
3255,2.79
3256,2.79
3257,2.79
3258,2.79
3259,2.79
3260,2.79
3261,2.79
3262,2.79
3263,2.79
3264,2.79
3265,2.79
3266,2.79
3267,2.79
3268,2.79
3269,2.79
3270,2.79
3271,2.79
3272,2.79
3273,2.79
3274,2.79
3275,2.79
3276,2.79
3277,2.79
3278,2.79
3279,2.79
3280,2.79
3281,2.79
3282,2.79
3283,2.79
3284,2.79
3285,2.79
3286,2.79
3287,2.79
3288,2.79
3289,2.79
3290,2.79
3291,2.79
3292,2.79
3293,2.79
3294,2.79
3295,2.79
3296,2.79
3297,2.79
3298,2.79
3299,2.79
3300,2.79
3301,2.79
3302,2.79
3303,2.79
3304,2.79
3305,2.79
3306,2.79
3307,2.79
3308,2.79
3309,2.79
3310,2.79
3311,2.79
3312,2.79
3313,2.79
3314,2.79
3315,2.79
3316,2.79
3317,2.79
3318,2.79
3319,2.79
3320,2.79
3321,2.79
3322,2.79
3323,2.79
3324,2.79
3325,2.79
3326,2.79
3327,2.79
3328,2.79
3329,2.79
3330,2.79
3331,2.79
3332,2.79
3333,2.79
3334,2.79
3335,2.79
3336,2.79
3337,2.79
3338,2.79
3339,2.79
3340,2.79
3341,2.79
3342,2.79
3343,2.79
3344,2.79
3345,2.79
3346,2.79
3347,2.79
3348,2.79
3349,2.79
3350,2.79
3351,2.79
3352,2.79
3353,2.79
3354,2.79
3355,2.79
3356,2.79
3357,2.79
3358,2.79
3359,2.79
3360,2.79
3361,2.79
3362,2.79
3363,2.79
3364,2.79
3365,2.79
3366,2.79
3367,2.79
3368,2.79
3369,2.79
3370,2.79
3371,2.79
3372,2.79
3373,2.79
3374,2.79
3375,2.79
3376,2.79
3377,2.79
3378,2.79
3379,2.79
3380,2.79
3381,2.79
3382,2.79
3383,2.79
3384,2.79
3385,2.79
3386,2.79
3387,2.79
3388,2.79
3389,2.79
3390,2.79
3391,2.79
3392,2.79
3393,2.79
3394,2.79
3395,2.79
3396,2.79
3397,2.79
3398,2.79
3399,2.79
3400,2.79
3401,2.79
3402,2.79
3403,2.79
3404,2.79
3405,2.79
3406,2.79
3407,2.79
3408,2.79
3409,2.79
3410,2.79
3411,2.79
3412,2.79
3413,2.79
3414,2.79
3415,2.79
3416,2.79
3417,2.79
3418,2.79
3419,2.79
3420,2.79
3421,2.79
3422,2.79
3423,2.79
3424,2.79
3425,2.79
3426,2.79
3427,2.79
3428,2.79
3429,2.79
3430,2.79
3431,2.79
3432,2.79
3433,2.79
3434,2.79
3435,2.79
3436,2.79
3437,2.79
3438,2.79
3439,2.79
3440,2.79
3441,2.79
3442,2.79
3443,2.79
3444,2.79
3445,2.79
3446,2.79
3447,2.79
3448,2.79
3449,2.79
3450,2.79
3451,2.79
3452,2.79
3453,2.79
3454,2.79
3455,2.79
3456,2.79
3457,2.79
3458,2.79
3459,2.79
3460,2.79
3461,2.79
3462,2.79
3463,2.79
3464,2.79
3465,2.79
3466,2.79
3467,2.79
3468,2.79
3469,2.79
3470,2.79
3471,2.79
3472,2.79
3473,2.79
3474,2.79
3475,2.79
3476,2.79
3477,2.79
3478,2.79
3479,2.79
3480,2.79
3481,2.79
3482,2.79
3483,2.79
3484,2.79
3485,2.79
3486,2.79
3487,2.79
3488,2.79
3489,2.79
3490,2.79
3491,2.79
3492,2.79
3493,2.79
3494,2.79
3495,2.79
3496,2.79
3497,2.79
3498,2.79
3499,2.79
3500,2.79
3501,2.79
3502,2.79
3503,2.79
3504,2.79
3505,2.79
3506,2.79
3507,2.79
3508,2.79
3509,2.79
3510,2.79
3511,2.79
3512,2.79
3513,2.79
3514,2.79
3515,2.79
3516,2.79
3517,2.79
3518,2.79
3519,2.79
3520,2.79
3521,2.79
3522,2.79
3523,2.79
3524,2.79
3525,2.79
3526,2.79
3527,2.79
3528,2.79
3529,2.79
3530,2.79
3531,2.79
3532,2.79
3533,2.79
3534,2.79
3535,2.79
3536,2.79
3537,2.79
3538,2.79
3539,2.79
3540,2.79
3541,2.79
3542,2.79
3543,2.79
3544,2.79
3545,2.79
3546,2.79
3547,2.79
3548,2.79
3549,2.79
3550,2.79
3551,2.79
3552,2.79
3553,2.79
3554,2.79
3555,2.79
3556,2.79
3557,2.79
3558,2.79
3559,2.79
3560,2.79
3561,2.79
3562,2.79
3563,2.79
3564,2.79
3565,2.79
3566,2.79
3567,2.79
3568,2.79
3569,2.79
3570,2.79
3571,2.79
3572,2.79
3573,2.79
3574,2.79
3575,2.79
3576,2.79
3577,2.79
3578,2.79
3579,2.79
3580,2.79
3581,2.79
3582,2.79
3583,2.79
3584,2.79
3585,2.79
3586,2.79
3587,2.79
3588,2.79
3589,2.79
3590,2.79
3591,2.79
3592,2.79
3593,2.79
3594,2.79
3595,2.79
3596,2.79
3597,2.79
3598,2.79
3599,2.79
3600,2.79
3601,2.79
3602,2.79
3603,2.79
3604,2.79
3605,2.79
3606,2.79
3607,2.79
3608,2.79
3609,2.79
3610,2.79
3611,2.79
3612,2.79
3613,2.79
3614,2.79
3615,2.79
3616,2.79
3617,2.79
3618,2.79
3619,2.79
3620,2.79
3621,2.79
3622,2.79
3623,2.79
3624,2.79
3625,2.79
3626,2.79
3627,2.79
3628,2.79
3629,2.79
3630,2.79
3631,2.79
3632,2.79
3633,2.79
3634,2.79
3635,2.79
3636,2.79
3637,2.79
3638,2.79
3639,2.79
3640,2.79
3641,2.79
3642,2.79
3643,2.79
3644,2.79
3645,2.79
3646,2.79
3647,2.79
3648,2.79
3649,2.79
3650,2.79
3651,2.79
3652,2.79
3653,2.79
3654,2.79
3655,2.79
3656,2.79
3657,2.79
3658,2.79
3659,2.79
3660,2.79
3661,2.79
3662,2.79
3663,2.79
3664,2.79
3665,2.79
3666,2.79
3667,2.79
3668,2.79
3669,2.79
3670,2.79
3671,2.79
3672,2.79
3673,2.79
3674,2.79
3675,2.79
3676,2.79
3677,2.79
3678,2.79
3679,2.79
3680,2.79
3681,2.79
3682,2.79
3683,2.79
3684,2.79
3685,2.79
3686,2.79
3687,2.79
3688,2.79
3689,2.79
3690,2.79
3691,2.79
3692,2.79
3693,2.79
3694,2.79
3695,2.79
3696,2.79
3697,2.79
3698,2.79
3699,2.79
3700,2.79
3701,2.79
3702,2.79
3703,2.79
3704,2.79
3705,2.79
3706,2.79
3707,2.79
3708,2.79
3709,2.79
3710,2.79
3711,2.79
3712,2.79
3713,2.79
3714,2.79
3715,2.79
3716,2.79
3717,2.79
3718,2.79
3719,2.79
3720,2.79
3721,2.79
3722,2.79
3723,2.79
3724,2.79
3725,2.79
3726,2.79
3727,2.79
3728,2.79
3729,2.79
3730,2.79
3731,2.79
3732,2.79
3733,2.79
3734,2.79
3735,2.79
3736,2.79
3737,2.79
3738,2.79
3739,2.79
3740,2.79
3741,2.79
3742,2.79
3743,2.79
3744,2.79
3745,2.79
3746,2.79
3747,2.79
3748,2.79
3749,2.79
3750,2.79
3751,2.79
3752,2.79
3753,2.79
3754,2.79
3755,2.79
3756,2.79
3757,2.79
3758,2.79
3759,2.79
3760,2.79
3761,2.79
3762,2.79
3763,2.79
3764,2.79
3765,2.79
3766,2.79
3767,2.79
3768,2.79
3769,2.79
3770,2.79
3771,2.79
3772,2.79
3773,2.79
3774,2.79
3775,2.79
3776,2.79
3777,2.79
3778,2.79
3779,2.79
3780,2.79
3781,2.79
3782,2.79
3783,2.79
3784,2.79
3785,2.79
3786,2.79
3787,2.79
3788,2.79
3789,2.79
3790,2.79
3791,2.79
3792,2.79
3793,2.79
3794,2.79
3795,2.79
3796,2.79
3797,2.79
3798,2.79
3799,2.79
3800,2.79
3801,2.79
3802,2.79
3803,2.79
3804,2.79
3805,2.79
3806,2.79
3807,2.79
3808,2.79
3809,2.79
3810,2.79
3811,2.79
3812,2.79
3813,2.79
3814,2.79
3815,2.79
3816,2.79
3817,2.79
3818,2.79
3819,2.79
3820,2.79
3821,2.79
3822,2.79
3823,2.79
3824,2.79
3825,2.79
3826,2.79
3827,2.79
3828,2.79
3829,2.79
3830,2.79
3831,2.79
3832,2.79
3833,2.79
3834,2.79
3835,2.79
3836,2.79
3837,2.79
3838,2.79
3839,2.79
3840,2.79
3841,2.79
3842,2.79
3843,2.79
3844,2.79
3845,2.79
3846,2.79
3847,2.79
3848,2.79
3849,2.79
3850,2.79
3851,2.79
3852,2.79
3853,2.79
3854,2.79
3855,2.79
3856,2.79
3857,2.79
3858,2.79
3859,2.79
3860,2.79
3861,2.79
3862,2.79
3863,2.79
3864,2.79
3865,2.79
3866,2.79
3867,2.79
3868,2.79
3869,2.79
3870,2.79
3871,2.79
3872,2.79
3873,2.79
3874,2.79
3875,2.79
3876,2.79
3877,2.79
3878,2.79
3879,2.79
3880,2.79
3881,2.79
3882,2.79
3883,2.79
3884,2.79
3885,2.79
3886,2.79
3887,2.79
3888,2.79
3889,2.79
3890,2.79
3891,2.79
3892,2.79
3893,2.79
3894,2.79
3895,2.79
3896,2.79
3897,2.79
3898,2.79
3899,2.79
3900,2.79
3901,2.79
3902,2.79
3903,2.79
3904,2.79
3905,2.79
3906,2.79
3907,2.79
3908,2.79
3909,2.79
3910,2.79
3911,2.79
3912,2.79
3913,2.79
3914,2.79
3915,2.79
3916,2.79
3917,2.79
3918,2.79
3919,2.79
3920,2.79
3921,2.79
3922,2.79
3923,2.79
3924,2.79
3925,2.79
3926,2.79
3927,2.79
3928,2.79
3929,2.79
3930,2.79
3931,2.79
3932,2.79
3933,2.79
3934,2.79
3935,2.79
3936,2.79
3937,2.79
3938,2.79
3939,2.79
3940,2.79
3941,2.79
3942,2.79
3943,2.79
3944,2.79
3945,2.79
3946,2.79
3947,2.79
3948,2.79
3949,2.79
3950,2.79
3951,2.79
3952,2.79
3953,2.79
3954,2.79
3955,2.79
3956,2.79
3957,2.79
3958,2.79
3959,2.79
3960,2.79
3961,2.79
3962,2.79
3963,2.79
3964,2.79
3965,2.79
3966,2.79
3967,2.79
3968,2.79
3969,2.79
3970,2.79
3971,2.79
3972,2.79
3973,2.79
3974,2.79
3975,2.79
3976,2.79
3977,2.79
3978,2.79
3979,2.79
3980,2.79
3981,2.79
3982,2.79
3983,2.79
3984,2.79
3985,2.79
3986,2.79
3987,2.79
3988,2.79
3989,2.79
3990,2.79
3991,2.79
3992,2.79
3993,2.79
3994,2.79
3995,2.79
3996,2.79
3997,2.79
3998,2.79
3999,2.79
4000,2.79
4001,2.79
4002,2.79
4003,2.79
4004,2.79
4005,2.79
4006,2.79
4007,2.79
4008,2.79
4009,2.79
4010,2.79
4011,2.79
4012,2.79
4013,2.79
4014,2.79
4015,2.79
4016,2.79
4017,2.79
4018,2.79
4019,2.79
4020,2.79
4021,2.79
4022,2.79
4023,2.79
4024,2.79
4025,2.79
4026,2.79
4027,2.79
4028,2.79
4029,2.79
4030,2.79
4031,2.79
4032,2.79
4033,2.79
4034,2.79
4035,2.79
4036,2.79
4037,2.79
4038,2.79
4039,2.79
4040,2.79
4041,2.79
4042,2.79
4043,2.79
4044,2.79
4045,2.79
4046,2.79
4047,2.79
4048,2.79
4049,2.79
4050,2.79
4051,2.79
4052,2.79
4053,2.79
4054,2.79
4055,2.79
4056,2.79
4057,2.79
4058,2.79
4059,2.79
4060,2.79
4061,2.79
4062,2.79
4063,2.79
4064,2.79
4065,2.79
4066,2.79
4067,2.79
4068,2.79
4069,2.79
4070,2.79
4071,2.79
4072,2.79
4073,2.79
4074,2.79
4075,2.79
4076,2.79
4077,2.79
4078,2.79
4079,2.79
4080,2.79
4081,2.79
4082,2.79
4083,2.79
4084,2.79
4085,2.79
4086,2.79
4087,2.79
4088,2.79
4089,2.79
4090,2.79
4091,2.79
4092,2.79
4093,2.79
4094,2.79
4095,2.79
4096,2.79
4097,2.79
4098,2.79
4099,2.79
4100,2.79
4101,2.79
4102,2.79
4103,2.79
4104,2.79
4105,2.79
4106,2.79
4107,2.79
4108,2.79
4109,2.79
4110,2.79
4111,2.79
4112,2.79
4113,2.79
4114,2.79
4115,2.79
4116,2.79
4117,2.79
4118,2.79
4119,2.79
4120,2.79
4121,2.79
4122,2.79
4123,2.79
4124,2.79
4125,2.79
4126,2.79
4127,2.79
4128,2.79
4129,2.79
4130,2.79
4131,2.79
4132,2.79
